user_id,event_type,event_time
17016,first_transaction,2025-12-05
17017,signup,2025-11-29
17017,kyc_completed,2025-12-02
17017,first_deposit,2025-12-08
17017,first_transaction,2025-12-08
17018,signup,2026-08-11
17018,kyc_completed,2026-08-12
17019,signup,2026-03-07
17020,signup,2026-07-11
17020,kyc_completed,2026-07-12
17020,first_deposit,2026-07-13
17020,first_transaction,2026-07-17
17021,signup,2025-12-30
17021,kyc_completed,2025-12-31
17021,first_deposit,2025-12-31
17021,first_transaction,2026-01-03
17022,signup,2025-12-14
17022,kyc_completed,2025-12-16
17023,signup,2025-12-12
17023,kyc_completed,2025-12-13
17024,signup,2026-03-12
17024,kyc_completed,2026-03-14
17024,first_deposit,2026-03-21
17024,first_transaction,2026-03-22
17025,signup,2026-06-11
17026,signup,2026-03-02
17027,signup,2025-12-17
17027,kyc_completed,2025-12-20
17027,first_deposit,2025-12-23
17027,first_transaction,2025-12-24
17028,signup,2026-08-16
17028,kyc_completed,2026-08-16
17029,signup,2026-03-28
17030,signup,2026-01-22
17030,kyc_completed,2026-01-24
17031,signup,2025-09-04
17031,kyc_completed,2025-09-05
17031,first_deposit,2025-09-10
17031,first_transaction,2025-09-11
17032,signup,2026-03-24
17032,kyc_completed,2026-03-27
17033,signup,2026-04-15
17034,signup,2026-08-05
17034,kyc_completed,2026-08-07
17034,first_deposit,2026-08-11
17034,first_transaction,2026-08-16
17035,signup,2025-11-23
17035,kyc_completed,2025-11-23
17036,signup,2025-10-30
17037,signup,2026-08-30
17038,signup,2026-03-20
17039,signup,2025-09-10
17039,kyc_completed,2025-09-13
17039,first_deposit,2025-09-17
17039,first_transaction,2025-09-19
17040,signup,2025-10-09
17040,kyc_completed,2025-10-12
17041,signup,2026-02-21
17041,kyc_completed,2026-02-22
17041,first_deposit,2026-02-24
17041,first_transaction,2026-02-25
17042,signup,2026-04-13
17042,kyc_completed,2026-04-13
17043,signup,2025-11-28
17043,kyc_completed,2025-11-28
17043,first_deposit,2025-12-04
17043,first_transaction,2025-12-04
17044,signup,2026-01-12
17044,kyc_completed,2026-01-13
17045,signup,2026-05-26
17045,kyc_completed,2026-05-29
17045,first_deposit,2026-05-31
17045,first_transaction,2026-06-04
17046,signup,2026-08-19
17046,kyc_completed,2026-08-19
17046,first_deposit,2026-08-26
17046,first_transaction,2026-08-28
17047,signup,2026-02-26
17047,kyc_completed,2026-03-01
17048,signup,2026-01-30
17048,kyc_completed,2026-02-01
17049,signup,2026-01-10
17049,kyc_completed,2026-01-12
17049,first_deposit,2026-01-17
17050,signup,2025-10-20
17050,kyc_completed,2025-10-20
17050,first_deposit,2025-10-21
17050,first_transaction,2025-10-24
17051,signup,2025-09-20
17051,kyc_completed,2025-09-22
17051,first_deposit,2025-09-27
17051,first_transaction,2025-09-30
17052,signup,2026-07-01
17052,kyc_completed,2026-07-04
17052,first_deposit,2026-07-09
17052,first_transaction,2026-07-09
17053,signup,2025-09-14
17053,kyc_completed,2025-09-14
17054,signup,2026-06-26
17055,signup,2025-11-30
17056,signup,2026-05-11
17057,signup,2026-08-13
17057,kyc_completed,2026-08-16
17058,signup,2026-05-31
17058,kyc_completed,2026-06-02
17058,first_deposit,2026-06-02
17058,first_transaction,2026-06-04
17059,signup,2026-05-24
17059,kyc_completed,2026-05-25
17059,first_deposit,2026-05-30
17059,first_transaction,2026-06-02
17060,signup,2025-12-06
17060,kyc_completed,2025-12-09
17061,signup,2026-04-06
17062,signup,2026-04-22
17062,kyc_completed,2026-04-23
17063,signup,2026-02-02
17064,signup,2025-09-14
17064,kyc_completed,2025-09-15
17064,first_deposit,2025-09-18
17065,signup,2026-07-30
17066,signup,2025-11-11
17066,kyc_completed,2025-11-13
17067,signup,2026-08-21
17068,signup,2026-08-06
17068,kyc_completed,2026-08-09
17068,first_deposit,2026-08-15
17068,first_transaction,2026-08-15
17069,signup,2025-09-07
17069,kyc_completed,2025-09-09
17069,first_deposit,2025-09-14
17069,first_transaction,2025-09-19
17070,signup,2026-05-28
17071,signup,2026-04-19
17071,kyc_completed,2026-04-20
17072,signup,2025-11-23
17072,kyc_completed,2025-11-23
17073,signup,2026-06-23
17073,kyc_completed,2026-06-25
17074,signup,2025-10-11
17074,kyc_completed,2025-10-14
17074,first_deposit,2025-10-16
17074,first_transaction,2025-10-17
17075,signup,2025-11-30
17076,signup,2026-08-12
17076,kyc_completed,2026-08-15
17076,first_deposit,2026-08-19
17076,first_transaction,2026-08-21
17077,signup,2026-05-29
17077,kyc_completed,2026-05-29
17078,signup,2025-10-11
17078,kyc_completed,2025-10-11
17078,first_deposit,2025-10-11
17078,first_transaction,2025-10-12
17079,signup,2025-10-23
17079,kyc_completed,2025-10-24
17079,first_deposit,2025-10-30
17079,first_transaction,2025-11-02
17080,signup,2025-12-03
17081,signup,2025-09-26
17081,kyc_completed,2025-09-27
17081,first_deposit,2025-10-01
17081,first_transaction,2025-10-04
17082,signup,2025-11-06
17082,kyc_completed,2025-11-06
17082,first_deposit,2025-11-12
17083,signup,2026-03-28
17084,signup,2025-09-03
17085,signup,2025-12-14
17086,signup,2025-12-24
17086,kyc_completed,2025-12-26
17086,first_deposit,2025-12-28
17086,first_transaction,2025-12-31
17087,signup,2026-08-20
17087,kyc_completed,2026-08-23
17088,signup,2026-08-21
17089,signup,2026-07-05
17089,kyc_completed,2026-07-07
17089,first_deposit,2026-07-12
17089,first_transaction,2026-07-15
17090,signup,2026-01-03
17090,kyc_completed,2026-01-06
17091,signup,2026-03-11
17091,kyc_completed,2026-03-13
17091,first_deposit,2026-03-19
17091,first_transaction,2026-03-19
17092,signup,2026-03-03
17092,kyc_completed,2026-03-06
17093,signup,2026-07-11
17093,kyc_completed,2026-07-14
17094,signup,2026-05-30
17095,signup,2026-07-27
17095,kyc_completed,2026-07-30
17095,first_deposit,2026-07-30
17095,first_transaction,2026-07-31
17096,signup,2026-03-20
17096,kyc_completed,2026-03-23
17096,first_deposit,2026-03-23
17096,first_transaction,2026-03-25
17097,signup,2026-08-01
17098,signup,2026-05-29
17099,signup,2026-05-27
17100,signup,2026-04-29
17100,kyc_completed,2026-04-29
17100,first_deposit,2026-05-06
17101,signup,2026-01-01
17101,kyc_completed,2026-01-02
17101,first_deposit,2026-01-05
17101,first_transaction,2026-01-09
17102,signup,2026-04-10
17103,signup,2026-01-08
17103,kyc_completed,2026-01-08
17104,signup,2026-04-25
17104,kyc_completed,2026-04-26
17104,first_deposit,2026-04-29
17104,first_transaction,2026-04-29
17105,signup,2025-12-02
17105,kyc_completed,2025-12-03
17105,first_deposit,2025-12-03
17106,signup,2026-06-18
17106,kyc_completed,2026-06-19
17107,signup,2026-03-27
17108,signup,2026-05-17
17108,kyc_completed,2026-05-20
17109,signup,2025-11-20
17110,signup,2026-06-16
17110,kyc_completed,2026-06-18
17110,first_deposit,2026-06-21
17110,first_transaction,2026-06-26
17111,signup,2026-06-20
17111,kyc_completed,2026-06-20
17112,signup,2025-10-23
17112,kyc_completed,2025-10-26
17112,first_deposit,2025-10-30
17112,first_transaction,2025-11-01
17113,signup,2026-01-06
17113,kyc_completed,2026-01-07
17113,first_deposit,2026-01-12
17113,first_transaction,2026-01-17
17114,signup,2026-05-05
17114,kyc_completed,2026-05-06
17114,first_deposit,2026-05-11
17114,first_transaction,2026-05-13
17115,signup,2026-07-15
17116,signup,2026-05-27
17116,kyc_completed,2026-05-27
17116,first_deposit,2026-05-28
17117,signup,2026-02-19
17118,signup,2025-12-19
17118,kyc_completed,2025-12-20
17118,first_deposit,2025-12-25
17118,first_transaction,2025-12-28
17119,signup,2026-07-29
17120,signup,2026-07-16
17121,signup,2026-07-24
17121,kyc_completed,2026-07-27
17122,signup,2025-12-20
17122,kyc_completed,2025-12-21
17122,first_deposit,2025-12-21
17122,first_transaction,2025-12-22
17123,signup,2026-02-06
17123,kyc_completed,2026-02-07
17123,first_deposit,2026-02-08
17123,first_transaction,2026-02-09
17124,signup,2025-11-28
17125,signup,2026-08-14
17125,kyc_completed,2026-08-17
17126,signup,2026-07-13
17126,kyc_completed,2026-07-16
17126,first_deposit,2026-07-19
17126,first_transaction,2026-07-22
17127,signup,2025-11-03
17127,kyc_completed,2025-11-03
17127,first_deposit,2025-11-05
17127,first_transaction,2025-11-10
17128,signup,2025-11-29
17128,kyc_completed,2025-12-01
17128,first_deposit,2025-12-04
17128,first_transaction,2025-12-05
17129,signup,2026-03-20
17129,kyc_completed,2026-03-23
17129,first_deposit,2026-03-30
17129,first_transaction,2026-03-30
17130,signup,2026-01-30
17130,kyc_completed,2026-01-31
17130,first_deposit,2026-02-05
17130,first_transaction,2026-02-06
17131,signup,2026-02-15
17131,kyc_completed,2026-02-18
17131,first_deposit,2026-02-19
17131,first_transaction,2026-02-20
17132,signup,2026-01-12
17132,kyc_completed,2026-01-15
17133,signup,2026-05-04
17133,kyc_completed,2026-05-06
17133,first_deposit,2026-05-06
17133,first_transaction,2026-05-11
17134,signup,2026-07-24
17134,kyc_completed,2026-07-25
17135,signup,2026-07-31
17135,kyc_completed,2026-08-03
17135,first_deposit,2026-08-03
17136,signup,2026-02-13
17136,kyc_completed,2026-02-13
17136,first_deposit,2026-02-15
17136,first_transaction,2026-02-18
17137,signup,2026-06-29
17138,signup,2026-05-11
17139,signup,2025-11-11
17139,kyc_completed,2025-11-12
17139,first_deposit,2025-11-19
17139,first_transaction,2025-11-20
17140,signup,2026-06-17
17140,kyc_completed,2026-06-20
17140,first_deposit,2026-06-24
17140,first_transaction,2026-06-28
17141,signup,2026-01-06
17141,kyc_completed,2026-01-06
17142,signup,2026-04-17
17142,kyc_completed,2026-04-18
17143,signup,2026-05-21
17143,kyc_completed,2026-05-23
17143,first_deposit,2026-05-24
17143,first_transaction,2026-05-24
17144,signup,2026-08-10
17144,kyc_completed,2026-08-11
17144,first_deposit,2026-08-15
17144,first_transaction,2026-08-19
17145,signup,2026-08-12
17145,kyc_completed,2026-08-13
17146,signup,2026-06-20
17146,kyc_completed,2026-06-21
17146,first_deposit,2026-06-21
17146,first_transaction,2026-06-25
17147,signup,2026-03-04
17147,kyc_completed,2026-03-06
17147,first_deposit,2026-03-09
17147,first_transaction,2026-03-12
17148,signup,2026-01-24
17149,signup,2026-02-08
17149,kyc_completed,2026-02-08
17150,signup,2026-08-13
17150,kyc_completed,2026-08-16
17151,signup,2025-11-14
17152,signup,2026-03-10
17152,kyc_completed,2026-03-10
17153,signup,2026-05-06
17154,signup,2025-09-09
17154,kyc_completed,2025-09-11
17155,signup,2026-04-20
17156,signup,2025-12-04
17156,kyc_completed,2025-12-06
17157,signup,2025-12-12
17157,kyc_completed,2025-12-15
17157,first_deposit,2025-12-19
17157,first_transaction,2025-12-24
17158,signup,2026-04-15
17158,kyc_completed,2026-04-18
17159,signup,2025-09-04
17159,kyc_completed,2025-09-07
17159,first_deposit,2025-09-14
17159,first_transaction,2025-09-17
17160,signup,2025-10-28
17161,signup,2026-02-13
17161,kyc_completed,2026-02-14
17161,first_deposit,2026-02-20
17161,first_transaction,2026-02-22
17162,signup,2026-04-01
17162,kyc_completed,2026-04-04
17162,first_deposit,2026-04-07
17163,signup,2025-10-10
17163,kyc_completed,2025-10-10
17164,signup,2026-01-10
17164,kyc_completed,2026-01-13
17165,signup,2025-12-21
17166,signup,2026-03-14
17166,kyc_completed,2026-03-14
17167,signup,2025-12-19
17168,signup,2025-09-01
17168,kyc_completed,2025-09-03
17169,signup,2026-03-12
17169,kyc_completed,2026-03-12
17170,signup,2026-07-06
17171,signup,2026-04-01
17171,kyc_completed,2026-04-02
17172,signup,2026-01-10
17172,kyc_completed,2026-01-11
17173,signup,2026-02-23
17173,kyc_completed,2026-02-26
17174,signup,2025-10-22
17175,signup,2025-11-26
17175,kyc_completed,2025-11-26
17176,signup,2026-02-07
17177,signup,2026-04-04
17178,signup,2026-02-24
17178,kyc_completed,2026-02-25
17179,signup,2026-08-17
17179,kyc_completed,2026-08-18
17179,first_deposit,2026-08-23
17180,signup,2026-04-21
17181,signup,2025-09-09
17181,kyc_completed,2025-09-11
17181,first_deposit,2025-09-13
17181,first_transaction,2025-09-13
17182,signup,2026-03-10
17182,kyc_completed,2026-03-10
17183,signup,2026-04-01
17183,kyc_completed,2026-04-01
17184,signup,2025-09-16
17184,kyc_completed,2025-09-18
17185,signup,2026-01-19
17185,kyc_completed,2026-01-21
17185,first_deposit,2026-01-25
17186,signup,2026-07-15
17187,signup,2026-01-08
17187,kyc_completed,2026-01-08
17188,signup,2026-02-14
17189,signup,2025-11-20
17189,kyc_completed,2025-11-23
17189,first_deposit,2025-11-24
17190,signup,2025-09-29
17191,signup,2025-12-25
17192,signup,2026-06-09
17193,signup,2026-08-24
17193,kyc_completed,2026-08-26
17194,signup,2026-04-29
17194,kyc_completed,2026-05-02
17194,first_deposit,2026-05-02
17194,first_transaction,2026-05-06
17195,signup,2026-06-30
17195,kyc_completed,2026-07-02
17195,first_deposit,2026-07-02
17195,first_transaction,2026-07-07
17196,signup,2026-04-25
17196,kyc_completed,2026-04-25
17197,signup,2026-04-28
17197,kyc_completed,2026-04-28
17197,first_deposit,2026-05-01
17198,signup,2026-02-03
17198,kyc_completed,2026-02-04
17199,signup,2025-09-23
17199,kyc_completed,2025-09-24
17200,signup,2026-01-28
17201,signup,2026-07-12
17202,signup,2026-03-15
17203,signup,2026-06-05
17203,kyc_completed,2026-06-06
17203,first_deposit,2026-06-11
17203,first_transaction,2026-06-14
17204,signup,2025-09-19
17205,signup,2025-11-13
17205,kyc_completed,2025-11-15
17206,signup,2025-12-18
17206,kyc_completed,2025-12-21
17206,first_deposit,2025-12-22
17206,first_transaction,2025-12-24
17207,signup,2026-01-09
17207,kyc_completed,2026-01-11
17207,first_deposit,2026-01-17
17207,first_transaction,2026-01-19
17208,signup,2026-08-26
17209,signup,2026-02-16
17209,kyc_completed,2026-02-19
17209,first_deposit,2026-02-22
17209,first_transaction,2026-02-26
17210,signup,2026-04-30
17210,kyc_completed,2026-04-30
17211,signup,2026-04-23
17211,kyc_completed,2026-04-26
17212,signup,2026-01-31
17212,kyc_completed,2026-02-02
17212,first_deposit,2026-02-03
17212,first_transaction,2026-02-06
17213,signup,2026-08-18
17214,signup,2025-11-20
17214,kyc_completed,2025-11-22
17214,first_deposit,2025-11-22
17215,signup,2025-09-13
17216,signup,2026-05-30
17216,kyc_completed,2026-06-01
17216,first_deposit,2026-06-05
17216,first_transaction,2026-06-07
17217,signup,2026-04-26
17217,kyc_completed,2026-04-27
17218,signup,2025-12-04
17218,kyc_completed,2025-12-05
17218,first_deposit,2025-12-05
17218,first_transaction,2025-12-06
17219,signup,2026-07-13
17219,kyc_completed,2026-07-13
17219,first_deposit,2026-07-14
17219,first_transaction,2026-07-16
17220,signup,2025-10-30
17221,signup,2025-12-01
17221,kyc_completed,2025-12-02
17222,signup,2025-10-27
17222,kyc_completed,2025-10-28
17222,first_deposit,2025-10-29
17222,first_transaction,2025-11-01
17223,signup,2025-11-07
17224,signup,2026-05-24
17224,kyc_completed,2026-05-25
17225,signup,2026-05-15
17225,kyc_completed,2026-05-18
17226,signup,2026-04-22
17226,kyc_completed,2026-04-22
17227,signup,2026-07-11
17227,kyc_completed,2026-07-11
17228,signup,2025-09-26
17228,kyc_completed,2025-09-26
17228,first_deposit,2025-09-29
17229,signup,2026-04-14
17229,kyc_completed,2026-04-15
17230,signup,2025-10-12
17230,kyc_completed,2025-10-14
17230,first_deposit,2025-10-20
17230,first_transaction,2025-10-24
17231,signup,2026-08-14
17232,signup,2026-04-19
17232,kyc_completed,2026-04-20
17233,signup,2026-06-04
17234,signup,2026-03-27
17235,signup,2026-01-18
17235,kyc_completed,2026-01-18
17236,signup,2026-05-08
17236,kyc_completed,2026-05-11
17236,first_deposit,2026-05-15
17236,first_transaction,2026-05-15
17237,signup,2026-07-02
17238,signup,2025-11-04
17238,kyc_completed,2025-11-04
17238,first_deposit,2025-11-05
17238,first_transaction,2025-11-10
17239,signup,2026-07-15
17239,kyc_completed,2026-07-18
17239,first_deposit,2026-07-24
17239,first_transaction,2026-07-29
17240,signup,2026-05-23
17240,kyc_completed,2026-05-23
17240,first_deposit,2026-05-23
17240,first_transaction,2026-05-26
17241,signup,2025-10-02
17242,signup,2026-08-07
17243,signup,2025-11-05
17244,signup,2026-04-07
17245,signup,2025-10-18
17246,signup,2025-11-11
17246,kyc_completed,2025-11-14
17246,first_deposit,2025-11-15
17247,signup,2026-04-23
17247,kyc_completed,2026-04-25
17247,first_deposit,2026-04-30
17247,first_transaction,2026-05-02
17248,signup,2026-05-06
17248,kyc_completed,2026-05-06
17248,first_deposit,2026-05-08
17248,first_transaction,2026-05-11
17249,signup,2026-05-09
17249,kyc_completed,2026-05-10
17250,signup,2026-01-03
17250,kyc_completed,2026-01-06
17251,signup,2026-06-26
17252,signup,2025-09-18
17253,signup,2026-07-08
17254,signup,2025-12-20
17254,kyc_completed,2025-12-23
17255,signup,2026-04-14
17256,signup,2026-07-27
17256,kyc_completed,2026-07-27
17256,first_deposit,2026-08-03
17257,signup,2025-12-02
17258,signup,2026-01-28
17258,kyc_completed,2026-01-29
17258,first_deposit,2026-02-04
17258,first_transaction,2026-02-07
17259,signup,2026-06-29
17259,kyc_completed,2026-06-29
17259,first_deposit,2026-07-04
17259,first_transaction,2026-07-07
17260,signup,2026-07-12
17260,kyc_completed,2026-07-13
17261,signup,2025-11-25
17261,kyc_completed,2025-11-25
17261,first_deposit,2025-11-27
17261,first_transaction,2025-12-02
17262,signup,2026-03-05
17263,signup,2025-12-31
17264,signup,2026-03-08
17264,kyc_completed,2026-03-08
17264,first_deposit,2026-03-10
17264,first_transaction,2026-03-10
17265,signup,2026-01-17
17265,kyc_completed,2026-01-19
17265,first_deposit,2026-01-22
17265,first_transaction,2026-01-24
17266,signup,2025-09-02
17266,kyc_completed,2025-09-05
17266,first_deposit,2025-09-10
17266,first_transaction,2025-09-15
17267,signup,2026-08-03
17268,signup,2026-04-20
17269,signup,2026-02-16
17269,kyc_completed,2026-02-17
17270,signup,2025-10-10
17270,kyc_completed,2025-10-13
17271,signup,2025-09-26
17272,signup,2026-02-22
17272,kyc_completed,2026-02-22
17272,first_deposit,2026-02-26
17272,first_transaction,2026-02-26
17273,signup,2026-04-25
17273,kyc_completed,2026-04-26
17273,first_deposit,2026-04-26
17273,first_transaction,2026-04-29
17274,signup,2025-12-04
17274,kyc_completed,2025-12-05
17275,signup,2026-05-29
17275,kyc_completed,2026-05-30
17275,first_deposit,2026-06-03
17275,first_transaction,2026-06-07
17276,signup,2026-01-21
17277,signup,2025-09-05
17277,kyc_completed,2025-09-06
17277,first_deposit,2025-09-12
17278,signup,2026-03-15
17278,kyc_completed,2026-03-18
17279,signup,2025-11-05
17280,signup,2025-09-06
17280,kyc_completed,2025-09-07
17280,first_deposit,2025-09-13
17281,signup,2025-10-18
17281,kyc_completed,2025-10-18
17282,signup,2025-12-13
17282,kyc_completed,2025-12-15
17282,first_deposit,2025-12-22
17282,first_transaction,2025-12-24
17283,signup,2026-03-07
17283,kyc_completed,2026-03-09
17283,first_deposit,2026-03-13
17283,first_transaction,2026-03-14
17284,signup,2026-08-27
17285,signup,2025-11-19
17285,kyc_completed,2025-11-19
17285,first_deposit,2025-11-20
