user_id,signup_date,channel,country,device,age_band,ab_group
14861,2026-08-06,paid_social,PT,android,25-34,not_in_test
14862,2026-07-01,organic,ES,android,18-24,not_in_test
14863,2026-03-29,app_store,UK,android,18-24,control
14864,2026-04-24,referral,PL,ios,25-34,treatment
14865,2026-05-26,paid_social,PL,android,18-24,not_in_test
14866,2026-05-19,referral,PL,android,25-34,not_in_test
14867,2026-04-21,organic,PT,ios,25-34,treatment
14868,2025-10-19,organic,UK,ios,25-34,not_in_test
14869,2026-07-18,organic,UK,android,18-24,not_in_test
14870,2025-09-04,organic,UK,ios,25-34,not_in_test
14871,2026-02-03,organic,ES,android,25-34,not_in_test
14872,2026-02-06,referral,ES,ios,18-24,not_in_test
14873,2026-08-29,referral,PL,android,25-34,not_in_test
14874,2025-10-03,paid_social,PL,android,35-44,not_in_test
14875,2026-02-21,app_store,PL,android,45+,not_in_test
14876,2026-01-09,app_store,PL,android,45+,not_in_test
14877,2025-10-06,organic,UK,ios,25-34,not_in_test
14878,2025-11-21,paid_social,UK,android,18-24,not_in_test
14879,2026-02-01,app_store,UK,ios,35-44,not_in_test
14880,2026-07-31,organic,ES,ios,25-34,not_in_test
14881,2026-01-20,paid_social,PT,android,18-24,not_in_test
14882,2026-07-18,app_store,PT,android,25-34,not_in_test
14883,2026-05-26,referral,ES,android,18-24,not_in_test
14884,2026-06-26,app_store,PL,android,25-34,not_in_test
14885,2026-07-08,app_store,PT,android,35-44,not_in_test
14886,2026-05-18,organic,PT,android,18-24,not_in_test
14887,2026-05-25,referral,UK,android,18-24,not_in_test
14888,2025-10-27,app_store,UK,ios,18-24,not_in_test
14889,2026-05-20,organic,PL,android,18-24,not_in_test
14890,2025-09-18,organic,UK,ios,25-34,not_in_test
14891,2026-05-27,organic,PT,ios,18-24,not_in_test
14892,2026-04-27,referral,ES,android,25-34,control
14893,2026-06-03,referral,ES,android,25-34,not_in_test
14894,2026-04-22,app_store,UK,ios,18-24,control
14895,2026-01-13,organic,UK,android,18-24,not_in_test
14896,2026-01-13,paid_social,ES,ios,35-44,not_in_test
14897,2026-04-05,organic,ES,android,18-24,control
14898,2026-02-20,app_store,UK,android,35-44,not_in_test
14899,2026-01-02,paid_social,ES,android,45+,not_in_test
14900,2026-02-26,referral,ES,ios,45+,not_in_test
14901,2026-03-15,organic,UK,ios,25-34,control
14902,2025-11-27,organic,UK,ios,35-44,not_in_test
14903,2026-04-21,organic,ES,android,18-24,control
14904,2025-12-24,app_store,PT,ios,18-24,not_in_test
14905,2025-12-07,organic,PL,ios,25-34,not_in_test
14906,2026-01-31,app_store,ES,android,18-24,not_in_test
14907,2025-10-08,organic,ES,ios,35-44,not_in_test
14908,2026-04-08,paid_social,UK,ios,25-34,treatment
14909,2026-05-25,organic,PL,ios,18-24,not_in_test
14910,2026-08-14,organic,ES,android,35-44,not_in_test
14911,2025-12-13,paid_social,UK,android,25-34,not_in_test
14912,2026-03-16,paid_social,UK,ios,25-34,treatment
14913,2026-03-03,paid_social,ES,android,25-34,control
14914,2026-05-25,paid_social,PT,ios,35-44,not_in_test
14915,2026-04-16,organic,UK,ios,18-24,control
14916,2026-06-21,paid_social,UK,ios,18-24,not_in_test
14917,2026-07-07,referral,ES,ios,18-24,not_in_test
14918,2025-10-12,organic,UK,android,25-34,not_in_test
14919,2026-01-08,paid_social,UK,ios,35-44,not_in_test
14920,2026-04-26,organic,ES,ios,25-34,control
14921,2026-03-17,organic,ES,ios,18-24,control
14922,2026-02-23,organic,PL,ios,35-44,not_in_test
14923,2025-11-03,paid_social,PL,android,18-24,not_in_test
14924,2026-03-28,organic,PL,ios,18-24,control
14925,2026-05-28,app_store,UK,ios,35-44,not_in_test
14926,2025-09-14,referral,ES,ios,25-34,not_in_test
14927,2026-04-04,organic,PL,ios,25-34,treatment
14928,2026-07-27,paid_social,PL,android,18-24,not_in_test
14929,2026-03-28,organic,PL,android,18-24,treatment
14930,2026-08-13,organic,PL,android,18-24,not_in_test
14931,2026-01-07,app_store,UK,ios,35-44,not_in_test
14932,2025-09-02,paid_social,PL,android,35-44,not_in_test
14933,2026-05-07,organic,PL,ios,25-34,not_in_test
14934,2025-11-17,app_store,ES,ios,35-44,not_in_test
14935,2025-09-04,app_store,ES,android,18-24,not_in_test
14936,2025-11-05,paid_social,UK,ios,25-34,not_in_test
14937,2026-08-06,referral,PL,android,35-44,not_in_test
14938,2026-06-12,referral,UK,android,18-24,not_in_test
14939,2025-12-10,referral,PL,ios,35-44,not_in_test
14940,2026-04-06,paid_social,ES,android,18-24,treatment
14941,2026-01-02,app_store,PT,android,45+,not_in_test
14942,2025-11-04,paid_social,UK,android,18-24,not_in_test
14943,2026-08-26,organic,PT,ios,18-24,not_in_test
14944,2026-06-24,organic,UK,android,25-34,not_in_test
14945,2026-01-11,paid_social,UK,ios,18-24,not_in_test
14946,2026-01-07,organic,UK,ios,18-24,not_in_test
14947,2026-06-24,organic,UK,ios,25-34,not_in_test
14948,2026-02-15,paid_social,PL,android,25-34,not_in_test
14949,2026-01-16,app_store,UK,ios,18-24,not_in_test
14950,2026-01-19,organic,PL,android,35-44,not_in_test
14951,2026-02-10,organic,UK,ios,18-24,not_in_test
14952,2026-03-09,app_store,PL,ios,18-24,control
14953,2025-09-15,paid_social,UK,ios,25-34,not_in_test
14954,2026-02-22,referral,UK,android,35-44,not_in_test
14955,2026-02-08,paid_social,PL,ios,25-34,not_in_test
14956,2025-12-09,paid_social,UK,android,25-34,not_in_test
14957,2026-01-08,organic,UK,ios,25-34,not_in_test
14958,2026-02-02,paid_social,PT,android,18-24,not_in_test
14959,2026-01-12,paid_social,UK,android,25-34,not_in_test
14960,2026-07-28,organic,PT,android,25-34,not_in_test
14961,2026-03-12,organic,UK,android,45+,treatment
14962,2026-03-03,paid_social,PT,ios,25-34,control
14963,2025-12-05,referral,UK,ios,18-24,not_in_test
14964,2026-07-31,paid_social,ES,ios,18-24,not_in_test
14965,2025-09-09,referral,UK,android,45+,not_in_test
14966,2026-03-20,referral,ES,ios,35-44,treatment
14967,2025-11-01,organic,UK,android,25-34,not_in_test
14968,2026-06-07,app_store,PT,android,25-34,not_in_test
14969,2026-01-16,app_store,UK,android,25-34,not_in_test
14970,2025-12-16,organic,UK,ios,45+,not_in_test
14971,2025-09-22,paid_social,UK,ios,25-34,not_in_test
14972,2026-06-15,organic,UK,ios,35-44,not_in_test
14973,2026-01-23,app_store,PL,ios,35-44,not_in_test
14974,2025-12-06,paid_social,PL,android,18-24,not_in_test
14975,2026-07-05,paid_social,PL,android,25-34,not_in_test
14976,2025-09-08,app_store,PL,ios,35-44,not_in_test
14977,2026-02-18,paid_social,UK,android,18-24,not_in_test
14978,2025-10-29,organic,PT,android,25-34,not_in_test
14979,2025-10-17,paid_social,PT,ios,25-34,not_in_test
14980,2025-09-08,referral,UK,ios,45+,not_in_test
14981,2025-11-08,organic,PT,android,25-34,not_in_test
14982,2026-08-11,paid_social,UK,android,25-34,not_in_test
14983,2026-02-10,paid_social,PL,android,25-34,not_in_test
14984,2026-08-30,paid_social,ES,android,25-34,not_in_test
14985,2025-12-07,app_store,PT,ios,35-44,not_in_test
14986,2026-06-05,paid_social,PL,android,18-24,not_in_test
14987,2025-10-03,paid_social,UK,ios,35-44,not_in_test
14988,2025-10-10,referral,PL,android,18-24,not_in_test
14989,2025-09-06,organic,PL,ios,35-44,not_in_test
14990,2026-07-25,organic,ES,ios,35-44,not_in_test
14991,2026-05-03,app_store,ES,android,25-34,not_in_test
14992,2026-05-29,referral,UK,ios,18-24,not_in_test
14993,2026-08-04,paid_social,PL,ios,45+,not_in_test
14994,2025-12-30,organic,PL,ios,25-34,not_in_test
14995,2026-05-22,organic,PT,ios,35-44,not_in_test
14996,2026-03-02,organic,UK,ios,18-24,control
14997,2026-03-17,paid_social,ES,ios,25-34,treatment
14998,2026-04-29,paid_social,PL,android,18-24,control
14999,2026-02-19,organic,UK,ios,18-24,not_in_test
15000,2025-09-09,paid_social,UK,ios,25-34,not_in_test
15001,2025-09-28,app_store,PT,ios,35-44,not_in_test
15002,2026-03-02,app_store,PT,android,25-34,control
15003,2026-03-27,app_store,UK,ios,25-34,control
15004,2026-05-25,paid_social,UK,ios,18-24,not_in_test
15005,2026-03-28,paid_social,UK,android,35-44,treatment
15006,2025-11-08,paid_social,UK,android,25-34,not_in_test
15007,2026-01-12,organic,PL,ios,25-34,not_in_test
15008,2026-02-09,app_store,UK,ios,35-44,not_in_test
15009,2026-08-25,referral,PT,ios,18-24,not_in_test
15010,2026-03-13,paid_social,UK,android,25-34,control
15011,2026-04-20,organic,ES,android,45+,control
15012,2026-05-26,organic,ES,android,18-24,not_in_test
15013,2026-01-10,app_store,UK,ios,25-34,not_in_test
15014,2026-08-18,organic,ES,ios,35-44,not_in_test
15015,2026-05-04,organic,PT,android,18-24,not_in_test
15016,2026-07-06,paid_social,ES,ios,25-34,not_in_test
15017,2026-05-31,referral,UK,ios,25-34,not_in_test
15018,2026-04-15,organic,ES,android,18-24,control
15019,2025-09-12,organic,PL,ios,18-24,not_in_test
15020,2026-04-01,referral,UK,ios,35-44,control
15021,2025-10-18,app_store,ES,ios,18-24,not_in_test
15022,2026-04-08,paid_social,ES,android,35-44,control
15023,2026-05-14,referral,UK,android,45+,not_in_test
15024,2026-03-18,organic,PL,android,18-24,control
15025,2025-12-22,referral,ES,android,18-24,not_in_test
15026,2025-09-22,paid_social,PL,ios,35-44,not_in_test
15027,2026-05-03,app_store,PL,android,25-34,not_in_test
15028,2026-05-13,referral,UK,android,25-34,not_in_test
15029,2026-02-21,organic,PL,ios,25-34,not_in_test
15030,2026-05-19,organic,PL,android,45+,not_in_test
15031,2026-06-11,app_store,PT,ios,35-44,not_in_test
15032,2026-03-06,organic,PL,android,25-34,control
15033,2025-09-18,referral,PL,android,25-34,not_in_test
15034,2026-07-14,paid_social,UK,ios,18-24,not_in_test
15035,2026-02-17,organic,PT,ios,25-34,not_in_test
15036,2026-05-03,referral,UK,android,18-24,not_in_test
15037,2026-07-29,paid_social,PL,android,18-24,not_in_test
15038,2026-01-11,app_store,ES,ios,18-24,not_in_test
15039,2026-04-15,organic,PT,ios,35-44,control
15040,2025-09-08,organic,UK,android,25-34,not_in_test
15041,2026-07-20,organic,ES,ios,35-44,not_in_test
15042,2025-09-22,organic,UK,ios,18-24,not_in_test
15043,2026-03-16,referral,UK,ios,25-34,treatment
15044,2026-01-07,paid_social,ES,ios,25-34,not_in_test
15045,2025-09-14,organic,UK,android,45+,not_in_test
15046,2026-02-16,app_store,PL,ios,25-34,not_in_test
15047,2026-08-07,organic,ES,android,18-24,not_in_test
15048,2025-10-31,paid_social,UK,android,35-44,not_in_test
15049,2025-12-16,app_store,PT,ios,25-34,not_in_test
15050,2025-11-08,referral,PL,ios,18-24,not_in_test
15051,2025-10-16,organic,PL,ios,35-44,not_in_test
15052,2025-11-23,app_store,PL,ios,25-34,not_in_test
15053,2026-03-28,paid_social,PL,ios,25-34,treatment
15054,2026-06-12,organic,ES,android,35-44,not_in_test
15055,2026-05-10,organic,ES,android,45+,not_in_test
15056,2026-06-08,app_store,UK,ios,25-34,not_in_test
15057,2026-05-19,organic,PT,ios,35-44,not_in_test
15058,2026-01-18,app_store,PL,ios,25-34,not_in_test
15059,2026-07-25,organic,PT,android,45+,not_in_test
15060,2025-11-02,organic,UK,android,35-44,not_in_test
15061,2026-05-13,app_store,UK,ios,45+,not_in_test
15062,2025-10-11,app_store,UK,android,35-44,not_in_test
15063,2026-06-06,organic,PL,ios,25-34,not_in_test
15064,2025-10-02,organic,UK,android,35-44,not_in_test
15065,2025-11-18,referral,PL,android,25-34,not_in_test
15066,2026-01-21,paid_social,ES,ios,35-44,not_in_test
15067,2026-05-11,paid_social,UK,android,35-44,not_in_test
15068,2025-09-17,organic,PL,ios,45+,not_in_test
15069,2025-12-03,app_store,UK,ios,35-44,not_in_test
15070,2025-12-31,organic,PL,android,35-44,not_in_test
15071,2026-05-25,organic,UK,ios,45+,not_in_test
15072,2026-08-16,organic,ES,ios,35-44,not_in_test
15073,2026-04-12,organic,UK,ios,25-34,control
15074,2026-03-04,paid_social,ES,ios,35-44,treatment
15075,2026-01-01,organic,UK,ios,18-24,not_in_test
15076,2026-06-27,paid_social,ES,android,25-34,not_in_test
15077,2025-10-10,paid_social,UK,android,45+,not_in_test
15078,2025-10-18,organic,UK,ios,18-24,not_in_test
15079,2025-11-13,app_store,ES,android,35-44,not_in_test
15080,2025-12-07,paid_social,UK,ios,35-44,not_in_test
15081,2026-02-16,organic,PL,ios,18-24,not_in_test
15082,2026-08-11,organic,PT,ios,45+,not_in_test
15083,2026-04-25,paid_social,PL,ios,25-34,treatment
15084,2026-01-18,referral,UK,ios,25-34,not_in_test
15085,2025-11-16,referral,ES,android,25-34,not_in_test
15086,2026-04-25,referral,PL,ios,18-24,control
15087,2025-12-02,organic,ES,ios,25-34,not_in_test
15088,2026-08-22,app_store,PT,android,25-34,not_in_test
15089,2026-02-21,organic,PT,android,45+,not_in_test
15090,2026-03-20,organic,PL,android,35-44,treatment
15091,2026-07-26,paid_social,UK,android,25-34,not_in_test
15092,2025-12-21,organic,ES,ios,35-44,not_in_test
15093,2026-02-19,paid_social,ES,ios,45+,not_in_test
15094,2026-03-13,organic,PT,ios,25-34,control
15095,2025-12-08,referral,ES,ios,45+,not_in_test
15096,2025-09-20,referral,UK,android,25-34,not_in_test
15097,2025-12-13,paid_social,UK,android,18-24,not_in_test
15098,2025-10-11,paid_social,UK,ios,25-34,not_in_test
15099,2026-05-04,organic,PL,android,25-34,not_in_test
15100,2025-09-03,app_store,PL,ios,25-34,not_in_test
15101,2025-12-25,paid_social,UK,android,18-24,not_in_test
15102,2026-07-19,paid_social,PL,android,18-24,not_in_test
15103,2026-03-26,organic,UK,ios,25-34,control
15104,2026-05-03,organic,PL,ios,35-44,not_in_test
15105,2026-05-02,paid_social,UK,ios,18-24,not_in_test
15106,2025-12-18,referral,UK,ios,18-24,not_in_test
15107,2026-04-19,app_store,PL,ios,18-24,control
15108,2025-11-20,app_store,UK,android,25-34,not_in_test
15109,2026-04-20,paid_social,PL,ios,18-24,treatment
15110,2026-05-07,paid_social,UK,android,25-34,not_in_test
15111,2026-07-16,referral,ES,android,25-34,not_in_test
15112,2026-08-01,organic,UK,ios,35-44,not_in_test
15113,2025-09-09,paid_social,UK,ios,25-34,not_in_test
15114,2025-12-18,referral,PT,ios,35-44,not_in_test
15115,2026-03-19,organic,UK,android,25-34,control
15116,2025-12-27,organic,PL,ios,25-34,not_in_test
15117,2026-04-14,paid_social,PT,android,25-34,control
15118,2026-07-08,paid_social,UK,android,18-24,not_in_test
15119,2025-12-03,organic,ES,ios,18-24,not_in_test
15120,2026-07-23,organic,PL,android,25-34,not_in_test
15121,2026-07-19,organic,PT,android,18-24,not_in_test
15122,2026-07-30,app_store,ES,android,25-34,not_in_test
15123,2025-09-27,app_store,ES,android,35-44,not_in_test
15124,2025-12-16,app_store,UK,android,25-34,not_in_test
15125,2025-10-16,app_store,PL,ios,18-24,not_in_test
15126,2025-10-14,organic,PL,android,18-24,not_in_test
15127,2025-09-20,organic,PL,android,35-44,not_in_test
15128,2026-02-08,paid_social,PT,android,25-34,not_in_test
15129,2025-10-02,paid_social,UK,android,18-24,not_in_test
15130,2025-12-17,referral,PL,ios,25-34,not_in_test
15131,2026-08-24,organic,PL,ios,45+,not_in_test
15132,2026-07-19,app_store,UK,ios,25-34,not_in_test
15133,2026-08-08,organic,PL,android,25-34,not_in_test
15134,2025-09-14,paid_social,UK,ios,35-44,not_in_test
15135,2026-04-29,app_store,PL,ios,18-24,treatment
15136,2026-04-19,paid_social,UK,ios,25-34,control
15137,2025-10-19,referral,PT,android,18-24,not_in_test
15138,2026-07-27,referral,UK,android,25-34,not_in_test
15139,2026-01-26,referral,PL,ios,25-34,not_in_test
15140,2026-08-22,app_store,PL,android,35-44,not_in_test
15141,2025-10-12,paid_social,PL,ios,25-34,not_in_test
15142,2026-04-25,paid_social,PL,ios,25-34,control
15143,2025-10-18,app_store,ES,ios,25-34,not_in_test
15144,2026-08-12,paid_social,UK,android,18-24,not_in_test
15145,2026-04-10,paid_social,PT,android,25-34,treatment
15146,2025-09-28,paid_social,PL,android,18-24,not_in_test
15147,2025-11-18,organic,PT,android,25-34,not_in_test
15148,2026-01-09,paid_social,ES,ios,18-24,not_in_test
15149,2025-09-05,app_store,PT,android,18-24,not_in_test
15150,2025-09-04,organic,UK,android,35-44,not_in_test
15151,2026-08-03,organic,PL,android,25-34,not_in_test
15152,2026-08-24,organic,PL,android,25-34,not_in_test
15153,2026-03-15,paid_social,UK,android,25-34,control
15154,2026-07-26,organic,PL,ios,25-34,not_in_test
15155,2026-04-27,referral,PT,ios,18-24,treatment
15156,2025-09-11,organic,PT,android,35-44,not_in_test
15157,2026-05-19,organic,UK,android,25-34,not_in_test
15158,2025-09-07,organic,PT,android,18-24,not_in_test
15159,2026-06-25,organic,UK,ios,35-44,not_in_test
15160,2026-01-12,app_store,UK,ios,35-44,not_in_test
15161,2025-10-22,app_store,PL,ios,35-44,not_in_test
15162,2025-12-04,referral,PL,ios,35-44,not_in_test
15163,2026-05-07,app_store,PL,android,18-24,not_in_test
15164,2026-07-06,organic,ES,android,35-44,not_in_test
15165,2026-03-27,app_store,UK,android,18-24,treatment
15166,2025-10-29,paid_social,PL,ios,25-34,not_in_test
15167,2026-07-25,referral,UK,android,18-24,not_in_test
15168,2026-06-15,paid_social,UK,ios,18-24,not_in_test
15169,2026-01-28,organic,UK,ios,25-34,not_in_test
15170,2026-03-21,organic,PT,ios,25-34,treatment
15171,2026-08-17,organic,PL,android,35-44,not_in_test
15172,2026-01-16,paid_social,PL,ios,18-24,not_in_test
15173,2025-09-10,paid_social,PL,ios,25-34,not_in_test
15174,2025-10-24,app_store,UK,ios,25-34,not_in_test
15175,2026-04-07,organic,UK,ios,25-34,treatment
15176,2026-08-30,paid_social,PL,android,18-24,not_in_test
15177,2026-05-28,paid_social,ES,ios,18-24,not_in_test
15178,2026-04-13,organic,PT,android,18-24,treatment
15179,2025-12-27,organic,UK,ios,25-34,not_in_test
15180,2026-02-07,paid_social,PL,ios,18-24,not_in_test
15181,2025-09-14,paid_social,PL,ios,35-44,not_in_test
15182,2026-01-14,organic,ES,android,35-44,not_in_test
15183,2026-04-15,organic,UK,android,18-24,treatment
15184,2026-07-27,organic,UK,android,18-24,not_in_test
15185,2026-08-02,app_store,ES,ios,18-24,not_in_test
15186,2026-06-26,app_store,UK,android,35-44,not_in_test
15187,2025-09-08,organic,ES,android,18-24,not_in_test
15188,2026-06-23,paid_social,PL,ios,45+,not_in_test
15189,2025-11-19,app_store,PL,ios,45+,not_in_test
15190,2026-04-13,organic,UK,ios,18-24,treatment
15191,2026-08-11,organic,ES,android,45+,not_in_test
15192,2026-07-21,organic,UK,ios,25-34,not_in_test
15193,2026-04-30,organic,PL,ios,25-34,control
15194,2025-12-18,app_store,UK,android,45+,not_in_test
15195,2026-03-09,app_store,UK,ios,25-34,treatment
15196,2026-05-15,paid_social,PT,ios,25-34,not_in_test
15197,2026-03-07,organic,UK,ios,25-34,control
15198,2026-01-26,app_store,PL,android,25-34,not_in_test
15199,2026-01-25,organic,PT,ios,35-44,not_in_test
15200,2026-04-07,organic,PL,android,18-24,control
15201,2025-09-14,organic,PT,ios,45+,not_in_test
15202,2026-08-30,app_store,UK,ios,35-44,not_in_test
15203,2025-10-08,referral,ES,android,18-24,not_in_test
15204,2026-08-25,paid_social,UK,android,35-44,not_in_test
15205,2025-09-13,referral,PL,android,18-24,not_in_test
15206,2026-03-06,organic,ES,ios,35-44,treatment
15207,2026-01-30,paid_social,PT,android,35-44,not_in_test
15208,2026-03-28,app_store,UK,android,18-24,control
15209,2026-02-05,app_store,UK,ios,25-34,not_in_test
15210,2026-07-24,paid_social,ES,ios,25-34,not_in_test
15211,2025-09-07,organic,ES,ios,35-44,not_in_test
15212,2026-08-25,app_store,PL,android,18-24,not_in_test
15213,2026-05-09,paid_social,UK,ios,25-34,not_in_test
15214,2026-06-11,organic,PL,android,25-34,not_in_test
15215,2025-10-21,organic,ES,android,25-34,not_in_test
15216,2025-09-24,organic,UK,android,25-34,not_in_test
15217,2026-01-23,paid_social,ES,ios,25-34,not_in_test
15218,2025-12-27,paid_social,PL,android,18-24,not_in_test
15219,2026-06-12,organic,PT,android,45+,not_in_test
15220,2026-07-24,organic,UK,ios,18-24,not_in_test
15221,2026-02-03,paid_social,UK,ios,25-34,not_in_test
15222,2026-06-07,paid_social,UK,ios,18-24,not_in_test
15223,2025-09-22,organic,ES,ios,18-24,not_in_test
15224,2026-05-29,organic,PT,ios,25-34,not_in_test
15225,2025-10-07,app_store,PL,android,18-24,not_in_test
